"acres","trscode","point.lat","point.lon","polygon.lat","polygon.lon"
30.70978376,"T07R34E12",46.0999715929899,-118.502886547762,46.1071934403487,-118.513208765322
30.70978376,"T07R34E12",46.0999715929899,-118.502886547762,46.107323359848,-118.492577045912
30.70978376,"T07R34E12",46.0999715929899,-118.502886547762,46.0999551640357,-118.492494567985
30.70978376,"T07R34E12",46.0999715929899,-118.502886547762,46.0926245191498,-118.492805201317
197.8406051,"T07R34E13",46.0854176074752,-118.502999833398,46.0781873614688,-118.492625493313
197.8406051,"T07R34E13",46.0854176074752,-118.502999833398,46.0782091544172,-118.513292081439
197.8406051,"T07R34E13",46.0854176074752,-118.502999833398,46.0927012973829,-118.5132505072
197.8406051,"T07R34E13",46.0854176074752,-118.502999833398,46.0926245191498,-118.492805201317
197.8406051,"T07R34E13",46.0854176074752,-118.502999833398,46.0781873614688,-118.492625493313
142.5341364,"T07R34E14",46.085534864877,-118.523778308148,46.0782091544172,-118.513292081439
142.5341364,"T07R34E14",46.085534864877,-118.523778308148,46.0783397444687,-118.534266117775
142.5341364,"T07R34E14",46.085534864877,-118.523778308148,46.092875473331,-118.534283719771
142.5341364,"T07R34E14",46.085534864877,-118.523778308148,46.0927012973829,-118.5132505072
142.5341364,"T07R34E14",46.085534864877,-118.523778308148,46.0782091544172,-118.513292081439
197.0003058,"T07R34E20",46.0712300420518,-118.586067249491,46.0638836436867,-118.575843207411
197.0003058,"T07R34E20",46.0712300420518,-118.586067249491,46.0639285706877,-118.596586741409
197.0003058,"T07R34E20",46.0712300420518,-118.586067249491,46.0785296783949,-118.59644206976
197.0003058,"T07R34E20",46.0712300420518,-118.586067249491,46.0785114058459,-118.575411204121
197.0003058,"T07R34E20",46.0712300420518,-118.586067249491,46.0638836436867,-118.575843207411
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0639743358791,-118.554755680106
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.063929408878,-118.565299779035
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0638836436867,-118.575843207411
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0785114058459,-118.575411204121
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0785566681231,-118.554995737813
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0712664240104,-118.554875541322
397.2742149,"T07R34E21",46.0711922030975,-118.565256788497,46.0639743358791,-118.554755680106
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.063687004238,-118.534094288759
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0638313406108,-118.544424816795
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.063902922064,-118.549589745536
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0639743358791,-118.554755680106
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0712664240104,-118.554875541322
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0785566681231,-118.554995737813
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0784487092101,-118.544630341061
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0783397444687,-118.534266117775
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.0710144640008,-118.534178610706
176.0334686,"T07R34E22",46.0711437118816,-118.544519155606,46.063687004238,-118.534094288759
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.0637627766428,-118.513190325135
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.063687004238,-118.534094288759
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.0710144640008,-118.534178610706
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.0783397444687,-118.534266117775
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.0782091544172,-118.513292081439
189.0739739,"T07R34E23",46.0710036471653,-118.523735075329,46.0637627766428,-118.513190325135
153.8837426,"T07R34E24",46.0709556812454,-118.502898089242,46.0636640378232,-118.492521054799
153.8837426,"T07R34E24",46.0709556812454,-118.502898089242,46.0637627766428,-118.513190325135
153.8837426,"T07R34E24",46.0709556812454,-118.502898089242,46.0782091544172,-118.513292081439
153.8837426,"T07R34E24",46.0709556812454,-118.502898089242,46.0781873614688,-118.492625493313
153.8837426,"T07R34E24",46.0709556812454,-118.502898089242,46.0636640378232,-118.492521054799
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0491433963866,-118.511593572578
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.049165356973,-118.51315093019
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.052709560915,-118.513113379263
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0637627766428,-118.513190325135
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0636640378232,-118.492521054799
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0564257615103,-118.492511834705
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0507485308462,-118.492637563253
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0507413224095,-118.502674892315
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0507344492489,-118.511589213989
